,status,gender,signup_method,signup_app,first_device_type,first_browser,age,id,date_account_created,booking_date
437,domestic,MALE,facebook,Web,Windows Desktop,Chrome,34.1947262784,692094db-fc5e-4fcf-8df3-1fbb133cdc12,2014-09-22 08:05:59.052689,2014-11-03 08:00:59.603802
438,domestic,-unknown-,basic,Web,Mac Desktop,Safari,20.1915224692,29e3588b-17f8-4bdf-96bd-5ef050f642c8,2014-10-05 10:50:35.084180,2014-11-04 02:47:34.608714
439,domestic,FEMALE,facebook,Web,Other/Unknown,Chrome,37.8565838256,a543e7f8-ba8b-4c40-9692-a1ace9fe5dc0,2015-07-06 14:11:58.835413,2015-08-15 23:56:39.752845
440,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,28.7077868474,eb0b2939-3a4e-4688-b7e0-4f32e2202f62,2015-09-05 15:12:34.925083,2015-10-18 03:09:26.400428
441,domestic,FEMALE,basic,Web,Android Phone,Chrome,40.2023587464,0f9f66d5-e548-458a-be9c-c53856cb2d03,2015-12-18 10:04:27.138757,2016-02-06 00:27:04.440342
442,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,24.2226429068,92045c0b-2196-48af-a6ba-d5c627a00eef,2015-11-22 12:37:17.669687,2016-01-07 00:39:39.398489
443,domestic,MALE,basic,Web,iPhone,Chrome,34.0189918438,03cabec5-4cd2-4f29-a598-3f02e3f826d4,2014-07-26 03:10:02.974176,2014-09-06 20:36:23.585056
444,domestic,FEMALE,basic,Web,iPhone,Firefox,24.6999586875,0e8d339e-6a49-41c3-8290-3f70e34862f5,2015-01-05 16:22:17.901554,2015-02-08 18:12:20.227687
445,domestic,MALE,basic,Web,Mac Desktop,Chrome,60.2001054138,6c399c25-c8c1-4ac7-b561-4b772999d549,2016-02-16 00:32:52.459213,2016-04-05 22:22:48.250896
446,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,58.044338363,d08b1ad6-9c92-4cae-ac45-aa1134c2cf92,2014-07-19 08:39:44.832392,2014-09-02 09:48:53.686468
447,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,32.1075829396,f1c95692-821e-44c6-83d6-2ff0dc641482,2015-04-10 22:36:56.882128,2015-05-26 05:55:55.300918
448,domestic,FEMALE,facebook,Web,Windows Desktop,Firefox,47.4937596146,b8638a97-9491-4fe8-9dec-c4b8921625ef,2015-05-15 07:17:19.529323,2015-06-24 12:53:48.871676
449,domestic,-unknown-,basic,Web,Mac Desktop,Firefox,29.8404371185,0c6be0f2-e34e-4c20-8b6a-d79093c88d72,2015-10-18 11:39:40.158945,2015-11-16 18:02:17.213551
450,domestic,-unknown-,facebook,iOS,Windows Desktop,Chrome,44.1727603017,aedba1e7-03f5-4f74-9030-70233b209419,2015-01-21 17:50:19.086342,2015-02-19 13:56:46.154936
451,domestic,MALE,basic,Web,Mac Desktop,Firefox,20.6273773882,cadbc3ce-c409-42bd-ad60-4deef593d4ea,2015-04-29 11:56:41.818446,2015-06-12 18:09:56.072338
452,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,24.5053830087,81299694-8b7a-4540-82db-e197544270eb,2014-09-22 11:41:59.454810,2014-10-22 04:51:20.738829
453,domestic,FEMALE,facebook,Web,Mac Desktop,Firefox,27.3355827134,d26f97d1-82e7-4be8-b272-233cf83e5d8c,2014-07-30 23:06:43.070420,2014-09-09 08:55:41.257814
454,domestic,-unknown-,basic,Web,Mac Desktop,-unknown-,29.999586851,a55cbe0e-bfff-4481-9398-7d0117cc3b6e,2015-06-14 06:45:03.003460,2015-07-22 13:15:23.598795
455,domestic,MALE,basic,Web,Windows Desktop,Firefox,37.7985875301,f80135fc-a533-4465-8ab6-ceec549690a3,2015-01-09 12:06:39.398927,2015-02-14 08:14:31.899597
456,domestic,-unknown-,basic,Web,Other/Unknown,Firefox,11.2627281881,8c834f6c-d3d5-4abd-8751-3f96e658c290,2015-10-30 02:41:52.287319,2015-11-26 22:02:17.662611
457,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,58.9091790278,79649e04-7695-4a6c-b0cc-9d4ddbcd04d3,2015-12-24 22:37:53.088060,2016-01-29 03:36:09.428446
458,domestic,FEMALE,basic,Web,Android Phone,Chrome,64.3603898721,0ec5c4fa-0fe2-4e8f-af6d-9757b63d0678,2014-08-27 09:26:02.296185,2014-10-02 10:00:49.220760
459,domestic,MALE,facebook,Web,Windows Desktop,Chrome,41.1047624512,1aac0bdc-5351-4222-9b37-db19990c31e7,2015-05-24 08:04:02.277992,2015-06-15 20:07:07.087738
460,domestic,FEMALE,facebook,Web,Mac Desktop,Mobile Safari,24.540236224,d58367f6-2ce4-4007-8510-721ea514e22f,2015-04-25 23:57:39.050061,2015-06-06 09:48:07.884091
461,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,38.8670888819,ef5dddbb-4f9a-4f5c-854c-a53c02bbf617,2015-07-23 20:03:08.890198,2015-08-23 23:22:57.368637
462,domestic,FEMALE,facebook,Web,Mac Desktop,Mobile Safari,37.4237822024,9263739b-8476-4115-9425-4082274ece73,2015-02-21 09:20:29.282515,2015-03-14 06:51:42.330371
463,domestic,-unknown-,facebook,Moweb,Mac Desktop,Safari,10.0,5dba4205-12e0-4468-bd26-1a9fa5b45fd3,2014-09-17 13:31:38.856686,2014-10-23 09:57:51.849344
464,domestic,MALE,facebook,Web,Mac Desktop,Chrome,29.0709747948,0d81ec07-c6f0-4a1f-985c-e026073a5582,2015-04-29 22:14:20.221528,2015-06-04 18:09:27.554395
465,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,33.0587653907,612be612-bcfc-4ca3-bdad-28efd276a0b0,2014-08-24 17:14:02.898699,2014-09-28 03:54:52.016071
466,domestic,FEMALE,facebook,Web,Mac Desktop,Chrome,30.2122592839,6aa2cb9d-bc61-4a18-8663-896e48182713,2015-12-22 14:09:55.829899,2016-01-07 05:46:18.051210
467,domestic,MALE,facebook,Web,Windows Desktop,Firefox,51.22066435,784641f3-4ed0-4c15-851f-ef25212dfd7b,2016-02-27 00:33:28.800031,2016-04-06 14:23:56.521946
468,domestic,FEMALE,basic,Web,Android Tablet,-unknown-,23.2609700839,de42784a-a66b-447d-bcda-0bfff33323fc,2015-12-15 14:06:40.324212,2016-01-07 14:15:12.573057
469,domestic,-unknown-,facebook,Web,iPhone,Safari,39.8575800352,4d42372b-0637-4ff4-8177-7533c0e59b84,2016-05-03 05:05:47.713497,2016-06-28 11:13:09.401640
470,domestic,FEMALE,basic,Web,iPhone,Safari,41.2584977438,ca23eea3-fa17-456d-a715-802768ad6d04,2016-04-07 23:44:06.708553,2016-04-27 14:11:31.211462
471,domestic,MALE,basic,Web,Mac Desktop,Chrome,56.3576775788,45fb11f3-0942-4356-8dc0-603dd65bb6e8,2015-11-21 16:27:55.178879,2015-12-21 20:26:54.574329
472,domestic,FEMALE,facebook,Web,Mac Desktop,-unknown-,42.1269886394,78b8e77e-b996-4224-92fa-79edf5a91819,2016-03-18 19:24:24.771972,2016-04-08 13:15:08.628892
473,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,50.4355783394,92006419-12a3-4e6d-92ec-9b9787af43ed,2014-07-18 09:55:47.109709,2014-08-27 14:31:05.861828
474,domestic,MALE,basic,Web,Mac Desktop,IE,57.3415004727,da272fa2-606e-4465-a653-b447849bccca,2015-10-23 22:24:42.451559,2015-11-21 14:17:22.379976
475,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,45.5323649419,6f9f0623-b2d3-4222-aca4-394fb84d8378,2015-10-19 21:04:40.218784,2015-11-15 08:57:47.912549
476,domestic,FEMALE,basic,Web,Mac Desktop,Safari,46.0209708063,4550ccc0-fb40-4998-8bae-b7a23aaceccd,2015-05-07 20:11:53.150216,2015-06-10 14:00:54.187494
477,domestic,FEMALE,basic,Web,iPhone,Safari,36.0139941445,bc5cfe0b-38f4-4701-983e-848898bb66f6,2014-10-08 09:44:25.020344,2014-10-31 15:00:20.614763
478,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,40.9524894102,e5b7c90e-2c95-406d-8a61-3405cfe5fbf5,2015-04-22 17:04:21.275675,2015-05-24 11:30:39.049774
479,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,26.9422465455,c1050799-dd0e-46c9-b6da-89898c7c03a8,2015-10-30 05:23:21.265259,2015-12-21 13:07:21.665994
480,domestic,-unknown-,basic,Web,Other/Unknown,Chrome,51.0999722017,b169b3bd-385a-4b92-a7c2-05c442fc3471,2015-02-24 11:38:31.583178,2015-03-26 13:32:25.385220
481,domestic,-unknown-,facebook,Web,Other/Unknown,Firefox,54.7382059328,d8f62ee6-df81-4bae-a304-451de953fd17,2016-03-11 06:59:42.699481,2016-04-17 16:27:01.644063
482,domestic,FEMALE,basic,iOS,Mac Desktop,Firefox,32.1474928125,caef81c8-04b0-418f-b0b3-1f08b0d85ab4,2014-10-31 02:16:36.970421,2014-12-11 13:04:49.559849
483,domestic,-unknown-,basic,Web,Windows Desktop,Mobile Safari,29.2410334082,97cc63d4-35eb-4342-a75b-cb7e3e70ef67,2016-01-16 09:33:17.577560,2016-02-17 17:28:52.363260
484,domestic,-unknown-,facebook,Web,iPad,Chrome,43.112190458,96a43525-5b6f-45c6-8b2b-6a15d2f0ddd0,2014-10-23 13:05:47.369259,2014-11-24 22:11:32.198306
485,domestic,MALE,basic,Web,Mac Desktop,Chrome,34.5939940027,df208bbd-e91a-4ddc-8378-4ef77d5390cd,2016-02-01 05:15:18.888223,2016-03-31 06:54:42.066739
486,domestic,FEMALE,basic,Web,Mac Desktop,IE,57.8914082335,4ce59b47-ac05-4c86-8f7b-80b4bc5c8ff0,2015-10-26 09:04:01.636509,2015-11-24 19:37:23.349741
487,domestic,FEMALE,facebook,iOS,iPhone,Firefox,32.6880123088,6f78c04a-0f12-4b0a-abb1-ea6acd0deacb,2015-08-22 16:08:53.906523,2015-10-11 20:28:38.820153
488,domestic,-unknown-,facebook,Web,Mac Desktop,Safari,30.0770282151,19ba1e89-bffe-4ef1-85ff-106595d745bc,2016-02-02 04:43:39.123371,2016-02-22 15:15:29.282251
489,domestic,MALE,basic,Web,Windows Desktop,Chrome Mobile,44.3990350144,c73c785c-2b8c-4f65-ac61-be95ac33ce4e,2015-08-20 13:41:19.771345,2015-09-04 14:42:02.593155
490,domestic,MALE,basic,Web,Mac Desktop,Chrome,27.7268972522,4fa634af-1bb1-4340-b1b0-c2b803d324f6,2015-06-29 02:43:12.715946,2015-08-04 20:50:29.773054
491,domestic,FEMALE,facebook,Web,iPhone,Safari,46.494173208,c7ff0f46-22b1-4504-8262-56314f55b0c8,2015-07-01 12:55:09.182992,2015-07-30 07:34:41.716176
492,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,51.9924392927,c6ff7fac-1292-46b5-9724-57f734be1e0e,2014-12-18 20:22:53.029619,2015-01-17 18:49:19.040405
493,domestic,MALE,basic,Web,Mac Desktop,Chrome,38.3247064079,b365e799-be4c-4f77-8f82-240e51ffa990,2016-05-30 12:24:26.527909,2016-05-20 12:24:26.527909
494,domestic,MALE,basic,Web,Other/Unknown,Chrome,50.3036505399,26d83273-14fe-4bff-a314-e17247f3e5d4,2015-06-12 14:47:32.555098,2015-08-08 04:09:39.529217
495,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,49.9297808926,11fbc07b-0e77-43ab-a98b-d4d9fb327f3b,2015-01-21 17:10:01.878462,2015-02-13 18:34:54.050172
496,domestic,FEMALE,facebook,Web,Mac Desktop,Safari,33.6836654982,ca683989-ee7d-4862-b7ae-6d776bc12087,2015-10-28 04:12:46.106441,2015-11-24 19:33:01.259764
497,domestic,-unknown-,basic,Moweb,Mac Desktop,Mobile Safari,51.7906720646,e9dee4a7-4291-4c86-9da9-e8642f6019cc,2015-11-11 05:27:14.943791,2015-12-10 15:33:02.154046
498,domestic,MALE,basic,Web,iPhone,Chrome,11.3359103607,44965d6c-af03-4044-966d-0882bb934a03,2016-02-16 17:39:02.023993,2016-03-19 09:57:25.728040
499,domestic,-unknown-,basic,Web,Mac Desktop,Firefox,46.6296594802,31852237-495f-4666-8a30-a54cf4c137ec,2015-11-23 06:55:45.410247,2015-12-22 06:40:24.802271
500,domestic,MALE,basic,Web,Windows Desktop,Chrome,48.3157737819,2243b221-b7dd-42c8-a1b7-cd577cd84bcd,2014-09-16 02:56:15.318679,2014-10-19 10:45:13.635404
501,domestic,MALE,basic,Web,Desktop (Other),Chrome,47.5542517596,230d9cf7-2094-46b4-a37e-90ddf0a56788,2015-03-22 04:39:25.930025,2015-04-23 17:40:58.023353
502,domestic,FEMALE,basic,Web,Mac Desktop,Mobile Safari,37.7584607141,fa54fdc8-ad0f-4604-b4fb-a112a980debb,2014-08-18 07:06:47.059953,2014-09-25 05:07:46.289251
503,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,51.1792652734,a810bc4c-b4b5-4d2a-950c-305b002da7b4,2015-10-02 06:35:29.175024,2015-10-30 02:29:28.297612
504,domestic,MALE,basic,Web,Mac Desktop,Chrome,27.441386297,583bc9f8-88f6-482f-a402-af4c98a21d3d,2016-01-06 16:18:24.454977,2016-02-12 19:36:51.320747
505,domestic,FEMALE,basic,Web,Windows Desktop,Safari,53.9199363795,b9da59ac-918e-49de-9faf-e8e352f2d509,2015-06-13 04:51:08.166507,2015-07-29 14:41:52.158808
506,domestic,MALE,basic,Android,Windows Desktop,Chrome,30.2282359559,fa28c1ba-ccf9-4d23-b4d6-b7226763553c,2014-12-05 12:36:54.563046,2015-01-03 10:14:18.105639
507,domestic,-unknown-,facebook,Web,Mac Desktop,Firefox,41.7937713572,d0674886-4a5f-4b7e-8518-9f68dfc1d7c9,2015-06-03 13:44:27.024186,2015-06-26 02:31:23.392521
508,domestic,MALE,basic,Web,Mac Desktop,Firefox,42.5853962731,6b3cd748-df42-40ff-abfe-34b9a60e4038,2015-06-18 20:06:05.668117,2015-07-28 04:45:55.847893
509,domestic,MALE,basic,Web,Mac Desktop,Safari,17.7519548926,39c905a4-022b-4e8a-a6f3-a10efbea1b68,2014-09-08 09:25:51.084078,2014-10-04 06:42:18.475613
510,domestic,MALE,facebook,Web,Windows Desktop,Chrome,35.0738854555,3c10a4d7-bf08-420c-ad03-80139e19df9b,2015-01-13 12:41:59.977281,2015-02-10 13:04:03.461243
511,domestic,MALE,basic,Web,Mac Desktop,Mobile Safari,52.5812953419,bf2476e9-8d2a-46ea-a8d0-fac062e0aada,2016-04-11 05:06:04.290072,2016-05-11 13:38:22.333406
512,domestic,FEMALE,basic,Web,Windows Desktop,Mobile Safari,33.5961669392,1cce1a8a-4dc3-4a7a-860b-e9a2589f19fe,2015-01-03 13:08:19.248696,2015-02-21 13:49:32.303245
513,domestic,FEMALE,facebook,Web,Mac Desktop,-unknown-,18.8021305184,587a9f98-b240-4488-b847-334dbb4f6991,2016-05-14 13:08:42.819774,2016-07-04 13:21:18.283715
514,domestic,FEMALE,basic,Web,Mac Desktop,IE,10.0,90cec275-159b-4e1f-b45a-b8c326c58d0e,2016-02-19 09:36:56.867979,2016-03-24 04:57:40.126206
515,domestic,MALE,basic,Web,Mac Desktop,Chrome,39.1353392477,7b4b447a-8235-4ea7-899a-0c59ce75bf31,2014-07-20 13:28:15.895913,2014-09-05 04:36:43.102979
516,domestic,-unknown-,facebook,Web,Mac Desktop,Safari,32.2728772432,e035cc22-523b-4020-a689-4d8b203b212f,2016-01-14 21:50:56.833834,2016-03-04 06:39:40.292136
517,domestic,MALE,basic,Web,iPhone,Chrome,60.1136469516,2ab753dc-683d-4c42-a5e6-2f7df55c3150,2015-04-21 18:41:44.113105,2015-06-18 03:58:38.778049
518,domestic,FEMALE,basic,Moweb,Windows Desktop,Firefox,59.5957452626,eed4e6e1-e23d-4dcc-87de-4429851e307d,2014-08-17 03:38:26.765184,2014-10-02 13:59:45.731357
519,domestic,-unknown-,basic,Web,Mac Desktop,Mobile Safari,56.9297733061,8f66484c-a894-4792-80f4-4e6286eb1d5c,2016-01-24 23:23:48.818667,2016-02-16 17:23:21.579546
520,domestic,FEMALE,basic,Web,Windows Desktop,Firefox,16.6466770434,cb815b1e-fc23-4030-9889-f0ab7f21f205,2015-05-03 02:39:41.133063,2015-06-21 13:02:31.188596
521,domestic,FEMALE,basic,iOS,Mac Desktop,Mobile Safari,52.7360468701,2666ac0d-d1dc-4efc-bc7a-fc43a57071e7,2015-08-01 13:04:12.579276,2015-09-15 18:54:22.395755
522,domestic,FEMALE,basic,Web,Windows Desktop,Chrome,42.8975389444,b1c661d9-6971-4cc3-be87-f7516398d464,2015-06-02 16:05:54.968420,2015-07-12 04:27:32.183846
523,domestic,MALE,facebook,Web,Windows Desktop,Chrome,25.5293024058,22c6c090-254b-4e20-8965-c505a18f0cef,2015-01-12 19:19:39.364411,2015-03-01 03:42:17.901931
524,domestic,MALE,facebook,Web,Mac Desktop,Mobile Safari,34.1731083832,44fe7da2-8a6b-4196-8ee9-0bac6da349a3,2014-11-12 02:52:20.204241,2014-12-24 21:55:04.358803
525,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,41.9170358103,6e7f9322-3bec-45c7-869f-989c6edf21c5,2015-10-15 15:09:36.743898,2015-12-01 21:29:28.485654
526,domestic,MALE,basic,Web,iPhone,Firefox,41.0387938552,21fe105f-0a2b-46d2-adbf-d2bee7916ffa,2015-02-08 18:38:20.546657,2015-03-07 11:45:42.971403
527,domestic,MALE,basic,iOS,Windows Desktop,Safari,56.6030899956,87d18589-9129-46a3-8a59-2c616826c1cc,2014-07-31 19:59:25.998161,2014-09-04 23:33:08.305644
528,domestic,-unknown-,basic,Web,Mac Desktop,Safari,25.1207916959,6b7501e4-78cc-4205-9ca9-e1769cdaa57e,2014-11-16 05:00:50.209352,2014-12-22 03:46:12.348732
529,domestic,FEMALE,facebook,Web,Other/Unknown,Chrome,32.4435494399,b80c11d7-ab15-4c00-93cf-c7de2ddbdc67,2015-05-30 12:26:34.479210,2015-07-16 20:26:59.719150
530,domestic,FEMALE,facebook,Web,Mac Desktop,-unknown-,40.1088069799,dbdde5ae-1fe9-4cae-907e-ed64a1b969aa,2016-05-02 02:39:16.989345,2016-06-08 22:13:20.335914
531,domestic,-unknown-,basic,Web,Windows Desktop,Chrome,39.3012186914,ca347fe5-7bec-48b6-86d4-ec1d0638c116,2014-08-12 22:37:48.864307,2014-09-08 18:13:38.051588
532,domestic,MALE,facebook,Web,Mac Desktop,IE,34.7251871528,f2b280dd-5620-4864-ac47-9ec813f7ff34,2014-08-21 08:19:20.616046,2014-10-03 09:16:27.124472
533,domestic,-unknown-,basic,Web,SmartPhone (Other),Android Browser,43.6602130456,d153fd47-a610-42c7-b795-dd7003541d7f,2015-09-28 23:55:28.522621,2015-11-06 11:58:25.530971
534,domestic,MALE,basic,Web,Mac Desktop,Chrome,18.1139728196,603f5b17-14d3-4617-a9fe-58ab2de118b2,2015-07-26 13:54:02.598112,2015-09-03 16:39:21.974818
535,domestic,FEMALE,facebook,iOS,Windows Desktop,Firefox,47.6148079802,88ab3eff-00a7-4327-8ac5-62ccb28e0426,2014-09-28 09:02:54.952791,2014-10-31 03:49:32.276627
536,domestic,MALE,facebook,Web,Mac Desktop,-unknown-,20.8657222934,5b0748dc-291d-47d3-ab5d-82b34ac33af9,2015-06-04 01:04:50.395285,2015-05-25 01:04:50.395285
537,domestic,MALE,basic,Web,Mac Desktop,Chrome,34.684432156,68645ccd-6858-4441-b591-f0a663b513f5,2016-02-20 19:21:47.111344,2016-04-04 19:29:03.152220
538,domestic,-unknown-,basic,Web,Mac Desktop,-unknown-,57.0274721314,b5b17ce4-a2d5-4e40-a2e3-38158f3c03a0,2015-08-05 03:43:05.497370,2015-09-04 21:42:51.639888
539,domestic,MALE,facebook,Web,Windows Desktop,Chrome,67.4623470146,140fea68-1f7b-4677-bba4-a986f7398c0a,2016-02-04 02:27:38.456135,2016-02-25 02:44:34.394484
540,domestic,FEMALE,basic,Web,Other/Unknown,Chrome,16.4193854531,93d8ce00-955e-450b-bd7b-7c251815773b,2015-12-19 23:00:45.265009,2016-01-21 22:04:39.155673
541,domestic,-unknown-,basic,Web,Mac Desktop,Safari,43.2778660502,965ee7b5-b499-4f2c-a8ca-213d4310df20,2016-04-21 04:25:18.639579,2016-06-03 03:21:49.218042
542,domestic,MALE,basic,Web,Mac Desktop,Chrome,28.9158909903,e604334e-78f8-48ee-bff0-5bae1c088205,2015-06-27 08:16:41.994315,2015-07-16 20:46:16.388398
543,domestic,MALE,basic,Web,Windows Desktop,-unknown-,33.9453675053,0249e60a-223b-4901-a7b3-a8faffb3dcbe,2015-07-28 01:19:22.143934,2015-08-12 01:34:24.930462
544,domestic,FEMALE,facebook,Web,iPhone,Mobile Safari,56.3676124285,1cabec2c-0208-4e4a-83fd-34aa91b8fead,2014-08-31 07:09:34.053076,2014-10-18 15:16:36.054737
545,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,39.5235674106,37fea4ae-93ed-4c2d-ad0c-beb2d9ed84eb,2015-09-12 05:00:34.498322,2015-10-11 15:49:19.709613
546,domestic,-unknown-,basic,Web,Windows Desktop,Safari,31.3597506966,c8f65c15-8555-4807-95c7-c543079d81ad,2014-08-09 09:41:52.899100,2014-09-20 17:23:45.065687
547,domestic,FEMALE,basic,Web,Mac Desktop,Mobile Safari,41.5346196509,31c26609-5871-4c79-86f8-e4c077bc6367,2015-05-30 03:14:50.203935,2015-07-01 08:50:48.894729
548,domestic,FEMALE,facebook,iOS,Android Phone,Safari,26.8069261792,cd114fc9-49b4-4448-960a-bb8cf19f7809,2015-04-28 18:13:44.006392,2015-06-02 03:43:12.764485
549,domestic,MALE,facebook,Web,Mac Desktop,Chrome,42.7098645141,9f081b32-0b0b-40d0-b2c2-1db4d9c8769e,2014-10-14 05:41:02.066435,2014-11-05 03:18:31.209164
550,domestic,MALE,facebook,iOS,Windows Desktop,Chrome,45.5803517556,62d1d29a-c13e-4ee4-a926-c72af79c71d7,2016-02-27 00:38:33.528195,2016-03-25 17:10:42.081285
551,domestic,MALE,basic,Web,Mac Desktop,Safari,34.9883072389,9d25976e-fe3d-4668-80ad-8a86f1334218,2015-08-07 17:18:32.606252,2015-09-18 11:20:10.176455
552,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,61.2970074532,502a7bea-aa7f-4e2f-b60e-52efb5a38626,2014-10-10 19:24:12.597402,2014-10-25 02:00:41.324545
553,domestic,FEMALE,basic,Web,Windows Desktop,-unknown-,57.9238452533,78625049-fa1a-410a-ab7f-09327b3efee9,2015-07-14 08:06:02.432505,2015-09-02 01:31:10.440317
554,domestic,-unknown-,basic,Moweb,Windows Desktop,IE,38.5850631553,6ed0e85c-3a69-4ccc-bd02-d704f0825f97,2015-01-20 04:35:58.995989,2015-03-06 20:14:10.724202
555,domestic,MALE,facebook,Web,Mac Desktop,Firefox,50.0382335638,13003eab-ea4b-4bc7-8f2f-3cd276129480,2015-07-12 07:57:12.324634,2015-08-17 08:28:51.461569
556,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,31.4476107675,49f40909-7463-4ae1-a1e4-0b1a62916fe9,2015-08-12 13:22:49.225056,2015-09-08 09:18:14.261022
557,domestic,FEMALE,basic,Web,Mac Desktop,Chrome,31.0738096339,cc4b54b4-922d-435f-b5a0-c9d24348c378,2015-07-16 16:35:56.347089,2015-08-22 08:00:28.427038
558,domestic,FEMALE,basic,Web,iPad,-unknown-,40.2305969411,9d40d5ff-d98f-4d1c-b706-73c336594ae5,2014-07-29 03:05:04.420829,2014-07-19 03:05:04.420829
559,domestic,MALE,basic,Web,Windows Desktop,Chrome,49.510220004,2b46fdac-a637-4acb-b42e-968bce4de50b,2015-11-02 09:37:44.011974,2015-11-27 15:30:11.637244
560,domestic,MALE,facebook,iOS,Windows Desktop,Firefox,33.9060471364,e2287599-bc04-4a72-a56e-404be0e586a1,2014-12-23 10:45:15.689744,2015-01-23 12:51:33.650336
561,domestic,FEMALE,facebook,Web,Windows Desktop,Mobile Safari,42.7990891224,a5cd4d94-8830-4dc2-8fa6-2d9ce40cd5b0,2015-12-01 10:40:35.584593,2015-12-28 09:48:02.576711
562,domestic,-unknown-,basic,Web,Mac Desktop,Safari,43.9174633681,6434950e-299f-48fc-8864-0cc1af85abac,2014-11-30 13:22:58.779115,2015-01-01 18:25:20.269816
563,domestic,MALE,basic,Web,Other/Unknown,IE,10.0,a2a4717a-72d0-4901-bc5b-fa182ca83a89,2015-02-05 00:58:07.170035,2015-03-31 02:30:07.507726
564,domestic,FEMALE,facebook,Web,Windows Desktop,Firefox,42.156775681,3cf2730a-a065-4912-b90c-592406c0df04,2015-06-05 10:19:32.209465,2015-07-14 23:42:57.690613
565,domestic,FEMALE,facebook,Web,iPad,Safari,31.8570162303,1c11e3db-745b-4860-a425-5cd6def7b00e,2015-01-16 11:42:52.926203,2015-02-07 11:49:27.467357
566,domestic,FEMALE,basic,Web,Mac Desktop,Firefox,44.3129021118,cad60f0f-6b8b-4ee4-9327-874377adeebc,2014-12-29 05:48:29.444984,2015-02-11 22:25:39.140250
567,domestic,FEMALE,facebook,iOS,iPhone,Safari,38.5979673134,1f6a57d3-ce3f-4f4d-b8c4-4233313d1bdf,2016-04-27 13:51:21.251111,2016-05-21 11:18:41.737850
568,domestic,FEMALE,basic,Web,Windows Desktop,-unknown-,18.558121818,d4dda304-0ac5-43bd-9206-138d5d2f8b63,2015-06-15 12:00:34.173179,2015-07-30 11:48:34.577337
569,domestic,-unknown-,facebook,Web,Mac Desktop,Chrome,43.9032606079,b3076e03-86dc-4316-a9da-6f10417c2813,2016-02-17 03:02:04.733919,2016-03-18 04:01:56.590892
570,domestic,MALE,basic,Web,Mac Desktop,Firefox,38.7477403386,d4ea2de7-7a42-40f6-b42c-aab8547d948d,2015-12-01 14:16:28.895078,2016-01-01 13:46:29.316709
571,domestic,MALE,basic,Web,Mac Desktop,Chrome,33.1119733888,a08404da-c63d-4ff9-94af-e730d90e0e9c,2015-06-27 03:33:58.767460,2015-08-15 04:14:30.654804
572,domestic,MALE,facebook,Web,Mac Desktop,Firefox,25.2116716883,9bbd4bbc-dcea-4466-b3b1-106df015d659,2014-08-01 00:11:46.975817,2014-09-02 11:31:14.239413
573,domestic,-unknown-,basic,Web,Mac Desktop,Chrome,29.0426149077,32866eab-b595-4595-aab0-6db6e914cbfd,2014-07-31 08:17:59.042539,2014-09-07 01:33:59.696998
574,domestic,-unknown-,facebook,Web,Mac Desktop,Chrome,37.4591249804,bffd0dbc-a387-4388-a641-c8e329114e23,2015-10-20 00:51:52.433963,2015-12-07 18:11:30.461112
575,domestic,MALE,basic,Web,Mac Desktop,Chrome,36.4893061658,242f0943-5432-4f56-a602-28e0336ff396,2015-11-08 06:41:14.851515,2015-11-20 15:04:20.916400
576,domestic,MALE,basic,Web,Windows Desktop,-unknown-,34.8315509374,f10251c9-43f7-408b-ab32-3851e4bfe5fc,2016-03-25 14:20:09.062654,2016-04-30 15:56:58.683600
577,domestic,FEMALE,basic,Web,Mac Desktop,-unknown-,40.6124719472,d04dc0bb-f552-42c0-aba5-588f84aa08a3,2014-12-01 05:27:21.158496,2015-01-13 11:28:48.112327
578,domestic,FEMALE,facebook,Web,Mac Desktop,-unknown-,22.4123149204,fd159140-c9e0-467d-8ebd-7e4070d0ccf1,2015-10-25 19:40:30.767560,2015-12-11 22:09:39.513984
579,domestic,FEMALE,facebook,Web,Windows Desktop,Chrome,57.1320686774,a935c398-362a-49e9-b732-4ee85bc543dc,2014-08-21 03:29:57.878347,2014-10-02 14:35:13.360507
580,domestic,MALE,facebook,Web,iPad,Safari,34.5479250989,348803b9-81f2-4440-b050-7425ca1be459,2015-07-19 04:08:48.904793,2015-08-27 11:47:25.394613
